****** Levels
 8.49102203E+15      4.    2  'O II 4So 1'  0   0.  0
  24  27  -1   0   1      0      0   1.437E+00   2.000E-01
  F  1  7  0.  0.
  24  28   0   0   4      0      0   0.000E+00   5.000E-02
  24  29   0   0   4      0      0   0.000E+00   5.000E-02
  25  26  -1   0   1      0      0   1.172E+00   7.000E-01
  F  1  7  0.  0.
  25  27   0   0   4      0      0   0.000E+00   5.000E-02
  25  28  -1   0   1      0      0   2.468E-01   2.000E-01
  F  1  7  0.  0.
  25  29   0   0   4      0      0   0.000E+00   5.000E-02
  26  27   0   0   4      0      0   0.000E+00   5.000E-02
  26  28  -1   0   1      0      0   7.199E-02   7.000E-01
  F  1  7  0.  0.
  26  29   0   0   4      0      0   0.000E+00   5.000E-02
  27  28   0   0   4      0      0   0.000E+00   5.000E-02
  27  29  -1   0   1      0      0   2.398E-01   7.000E-01
  F  1  7  0.  0.
  28  29   0   0   4      0      0   0.000E+00   5.000E-02
